Especes;Espece_nurse;Deglaciated_area;Site;Life_Form;RII;Hauteur;Longueur;Largeur;Densite;Volume_canopy;Surface;Site_Nurse;log_Volume_canopy
Deyeuxia ovata;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.507692307692308;44;73;49;50;82408.1640938651;5329;Uruashraju (PE).Senecio sublutescens;11.32020194623
Deyeuxia ovata;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.507692307692308;58;147;194;40;866055.413185713;21609;Uruashraju (PE).Senecio sublutescens;13.6717767198388
Deyeuxia ovata;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.507692307692308;44;50;75;85;86393.7979737193;2500;Uruashraju (PE).Senecio sublutescens;11.3673981778967
Deyeuxia ovata;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.507692307692308;45;78;78;30;143350.872783302;6084;Uruashraju (PE).Senecio sublutescens;11.8734887718725
Deyeuxia ovata;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.507692307692308;48;88;80;45;176934.498250177;7744;Uruashraju (PE).Senecio sublutescens;12.0838899272798
Deyeuxia ovata;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.507692307692308;65;14;39;15;18582.5205459836;196;Uruashraju (PE).Senecio sublutescens;9.83335219289317
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;41;65;45;50;62792.583163626;4225;Uruashraju (PE).Senecio sublutescens;11.0485923680906
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;24;72;69;30;62429.7292121364;5184;Uruashraju (PE).Senecio sublutescens;11.042802805684
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;45;56;50;50;65973.4457253857;3136;Uruashraju (PE).Senecio sublutescens;11.0979595302803
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;52;69;93;75;174716.533836743;4761;Uruashraju (PE).Senecio sublutescens;12.0712796899829
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;55;34;40;65;39165.1884147528;1156;Uruashraju (PE).Senecio sublutescens;10.5771465731794
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;60;104;70;65;228707.945181337;10816;Uruashraju (PE).Senecio sublutescens;12.3404758075788
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;68;75;58;80;154880.517821977;5625;Uruashraju (PE).Senecio sublutescens;11.9508148431277
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;49;43;52;70;57367.576249652;1849;Uruashraju (PE).Senecio sublutescens;10.9583291999227
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;60;75;72;75;169646.003293849;5625;Uruashraju (PE).Senecio sublutescens;12.041839513196
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;48;102;77;30;197392.549610354;10404;Uruashraju (PE).Senecio sublutescens;12.1932679211594
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;45;97;133;75;303972.651179714;9409;Uruashraju (PE).Senecio sublutescens;12.6248996940796
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;44;115;52;45;137769.309835424;13225;Uruashraju (PE).Senecio sublutescens;11.8337918591914
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;53;90;95;30;237268.785162369;8100;Uruashraju (PE).Senecio sublutescens;12.3772136700233
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;80;92;106;70;408490.820770769;8464;Uruashraju (PE).Senecio sublutescens;12.9203785252302
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;60;97;90;80;274261.038658389;9409;Uruashraju (PE).Senecio sublutescens;12.5220646965133
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;83;80;108;65;375483.153957052;6400;Uruashraju (PE).Senecio sublutescens;12.8361362082276
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;42;66;27;55;39188.2267608791;4356;Uruashraju (PE).Senecio sublutescens;10.5777336939029
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;60;72;74;85;167384.056583264;5184;Uruashraju (PE).Senecio sublutescens;12.0284214960033
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;50;90;54;45;127234.502470387;8100;Uruashraju (PE).Senecio sublutescens;11.754280844212
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;44;73;49;50;82408.1640938651;5329;Uruashraju (PE).Senecio sublutescens;11.32020194623
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;58;147;194;40;866055.413185713;21609;Uruashraju (PE).Senecio sublutescens;13.6717767198388
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;44;50;75;85;86393.7979737193;2500;Uruashraju (PE).Senecio sublutescens;11.3673981778967
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;45;78;78;30;143350.872783302;6084;Uruashraju (PE).Senecio sublutescens;11.8734887718725
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;48;88;80;45;176934.498250177;7744;Uruashraju (PE).Senecio sublutescens;12.0838899272798
Deyeuxia ovata;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.942684568164659;65;14;39;15;18582.5205459836;196;Uruashraju (PE).Senecio sublutescens;9.83335219289317
Deyeuxia rigida;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.774127613684335;1.5;40;21;80;659.734457253857;1600;Uruashraju (PE).Lucilia kunthiana;6.5828091947726
Deyeuxia rigida;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.733748152341625;1.5;67;29;85;1526.02863148124;4489;Uruashraju (PE).Lucilia kunthiana;7.37077236189725
Deyeuxia rigida;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.652281710087032;2;28;30;95;879.645943005142;784;Uruashraju (PE).Lucilia kunthiana;6.8485123605056
Deyeuxia rigida;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.792246002116808;1.2;47;39;85;1151.70786680602;2209;Uruashraju (PE).Lucilia kunthiana;7.10212045262363
Deyeuxia rigida;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.759213788469506;1.5;60;46;85;2167.69893097696;3600;Uruashraju (PE).Lucilia kunthiana;7.70999485588476
Deyeuxia rigida;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.719872197640623;1;74;58;90;2247.2859448679;5476;Uruashraju (PE).Lucilia kunthiana;7.74505379699474
Deyeuxia rigida;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.598371907186419;1;48;42;90;1055.57513160617;2304;Uruashraju (PE).Lucilia kunthiana;7.01966061670143
Deyeuxia rigida;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.660966855919242;1;27;21;95;296.880505764235;729;Uruashraju (PE).Lucilia kunthiana;5.88530470884369
Deyeuxia rigida;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.705267483486388;1;46;39;90;939.336203423348;2116;Uruashraju (PE).Lucilia kunthiana;6.90992098863424
Deyeuxia rigida;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.746761431925163;2.5;65;50;35;4254.24005173618;4225;Uruashraju (PE).Lucilia kunthiana;8.37033265161505
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;41;65;45;50;62792.583163626;4225;Uruashraju (PE).Senecio sublutescens;11.0485923680906
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;24;72;69;30;62429.7292121364;5184;Uruashraju (PE).Senecio sublutescens;11.042802805684
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;45;56;50;50;65973.4457253857;3136;Uruashraju (PE).Senecio sublutescens;11.0979595302803
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;52;69;93;75;174716.533836743;4761;Uruashraju (PE).Senecio sublutescens;12.0712796899829
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;55;34;40;65;39165.1884147528;1156;Uruashraju (PE).Senecio sublutescens;10.5771465731794
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;60;104;70;65;228707.945181337;10816;Uruashraju (PE).Senecio sublutescens;12.3404758075788
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;68;75;58;80;154880.517821977;5625;Uruashraju (PE).Senecio sublutescens;11.9508148431277
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;49;43;52;70;57367.576249652;1849;Uruashraju (PE).Senecio sublutescens;10.9583291999227
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;60;75;72;75;169646.003293849;5625;Uruashraju (PE).Senecio sublutescens;12.041839513196
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;48;102;77;30;197392.549610354;10404;Uruashraju (PE).Senecio sublutescens;12.1932679211594
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;45;97;133;75;303972.651179714;9409;Uruashraju (PE).Senecio sublutescens;12.6248996940796
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;44;115;52;45;137769.309835424;13225;Uruashraju (PE).Senecio sublutescens;11.8337918591914
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;53;90;95;30;237268.785162369;8100;Uruashraju (PE).Senecio sublutescens;12.3772136700233
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;80;92;106;70;408490.820770769;8464;Uruashraju (PE).Senecio sublutescens;12.9203785252302
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;60;97;90;80;274261.038658389;9409;Uruashraju (PE).Senecio sublutescens;12.5220646965133
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;83;80;108;65;375483.153957052;6400;Uruashraju (PE).Senecio sublutescens;12.8361362082276
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;42;66;27;55;39188.2267608791;4356;Uruashraju (PE).Senecio sublutescens;10.5777336939029
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;60;72;74;85;167384.056583264;5184;Uruashraju (PE).Senecio sublutescens;12.0284214960033
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;50;90;54;45;127234.502470387;8100;Uruashraju (PE).Senecio sublutescens;11.754280844212
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;44;73;49;50;82408.1640938651;5329;Uruashraju (PE).Senecio sublutescens;11.32020194623
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;58;147;194;40;866055.413185713;21609;Uruashraju (PE).Senecio sublutescens;13.6717767198388
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;44;50;75;85;86393.7979737193;2500;Uruashraju (PE).Senecio sublutescens;11.3673981778967
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;45;78;78;30;143350.872783302;6084;Uruashraju (PE).Senecio sublutescens;11.8734887718725
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;48;88;80;45;176934.498250177;7744;Uruashraju (PE).Senecio sublutescens;12.0838899272798
Deyeuxia rigida;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.413294797687861;65;14;39;15;18582.5205459836;196;Uruashraju (PE).Senecio sublutescens;9.83335219289317
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;41;65;45;50;62792.583163626;4225;Uruashraju (PE).Senecio sublutescens;11.0485923680906
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;24;72;69;30;62429.7292121364;5184;Uruashraju (PE).Senecio sublutescens;11.042802805684
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;45;56;50;50;65973.4457253857;3136;Uruashraju (PE).Senecio sublutescens;11.0979595302803
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;52;69;93;75;174716.533836743;4761;Uruashraju (PE).Senecio sublutescens;12.0712796899829
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;55;34;40;65;39165.1884147528;1156;Uruashraju (PE).Senecio sublutescens;10.5771465731794
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;60;104;70;65;228707.945181337;10816;Uruashraju (PE).Senecio sublutescens;12.3404758075788
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;68;75;58;80;154880.517821977;5625;Uruashraju (PE).Senecio sublutescens;11.9508148431277
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;49;43;52;70;57367.576249652;1849;Uruashraju (PE).Senecio sublutescens;10.9583291999227
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;60;75;72;75;169646.003293849;5625;Uruashraju (PE).Senecio sublutescens;12.041839513196
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;48;102;77;30;197392.549610354;10404;Uruashraju (PE).Senecio sublutescens;12.1932679211594
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;45;97;133;75;303972.651179714;9409;Uruashraju (PE).Senecio sublutescens;12.6248996940796
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;44;115;52;45;137769.309835424;13225;Uruashraju (PE).Senecio sublutescens;11.8337918591914
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;53;90;95;30;237268.785162369;8100;Uruashraju (PE).Senecio sublutescens;12.3772136700233
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;80;92;106;70;408490.820770769;8464;Uruashraju (PE).Senecio sublutescens;12.9203785252302
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;60;97;90;80;274261.038658389;9409;Uruashraju (PE).Senecio sublutescens;12.5220646965133
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;83;80;108;65;375483.153957052;6400;Uruashraju (PE).Senecio sublutescens;12.8361362082276
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;42;66;27;55;39188.2267608791;4356;Uruashraju (PE).Senecio sublutescens;10.5777336939029
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;60;72;74;85;167384.056583264;5184;Uruashraju (PE).Senecio sublutescens;12.0284214960033
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;50;90;54;45;127234.502470387;8100;Uruashraju (PE).Senecio sublutescens;11.754280844212
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;44;73;49;50;82408.1640938651;5329;Uruashraju (PE).Senecio sublutescens;11.32020194623
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;58;147;194;40;866055.413185713;21609;Uruashraju (PE).Senecio sublutescens;13.6717767198388
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;44;50;75;85;86393.7979737193;2500;Uruashraju (PE).Senecio sublutescens;11.3673981778967
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;45;78;78;30;143350.872783302;6084;Uruashraju (PE).Senecio sublutescens;11.8734887718725
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;48;88;80;45;176934.498250177;7744;Uruashraju (PE).Senecio sublutescens;12.0838899272798
Deyeuxia rigida;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.428571428571429;65;14;39;15;18582.5205459836;196;Uruashraju (PE).Senecio sublutescens;9.83335219289317
Dielsochloa floribunda;Epilobium denticulatum;A;Glacier 10 (BO);Herb;0.57698710029372;12;41;33;40;8501.14972061398;1681;Glacier 10 (BO).Epilobium denticulatum;9.05532049810588
Dielsochloa floribunda;Epilobium denticulatum;A;Glacier 10 (BO);Herb;0.796542258129999;12;45;20;25;5654.86677646163;2025;Glacier 10 (BO).Epilobium denticulatum;8.65132166592024
Dielsochloa floribunda;Epilobium denticulatum;A;Glacier 10 (BO);Herb;0.508291067744093;13;37;25;20;6296.27527656954;1369;Glacier 10 (BO).Epilobium denticulatum;8.75764325805762
Dielsochloa floribunda;Epilobium denticulatum;A;Glacier 10 (BO);Herb;0.624185612824931;20;50;45;20;23561.9449019234;2500;Glacier 10 (BO).Epilobium denticulatum;10.0700513027933
Dielsochloa floribunda;Epilobium denticulatum;A;Glacier 10 (BO);Herb;0.623004178128562;14;40;24;20;7037.16754404114;1600;Glacier 10 (BO).Epilobium denticulatum;8.86784997811573
Dielsochloa floribunda;Epilobium denticulatum;A;Glacier 10 (BO);Herb;0.602813964460674;12;42;40;25;10555.7513160617;1764;Glacier 10 (BO).Epilobium denticulatum;9.27036087432646
Dielsochloa floribunda;Epilobium denticulatum;A;Glacier 10 (BO);Herb;0.620032774750327;14;33;24;25;5805.66322383394;1089;Glacier 10 (BO).Epilobium denticulatum;8.67735350463819
Dielsochloa floribunda;Epilobium denticulatum;A;Glacier 10 (BO);Herb;0.67310206817025;12;30;28;40;5277.87565803085;900;Glacier 10 (BO).Epilobium denticulatum;8.58311341589371
Dielsochloa floribunda;Epilobium denticulatum;A;Glacier 10 (BO);Herb;0.592267676502345;7;30;22;30;2419.02634326414;900;Glacier 10 (BO).Epilobium denticulatum;7.81676283131047
Dielsochloa floribunda;Epilobium denticulatum;A;Glacier 10 (BO);Herb;0.53184162197647;16;45;39;25;14702.6536188002;2025;Glacier 10 (BO).Epilobium denticulatum;9.60004767354755
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.405695265963908;110;195;98;65;1100656.98618518;38025;Glacier 10 (BO).Senecio rufescens;13.9114749037901
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.400915880223258;46;63;57;50;86491.1873459806;3969;Glacier 10 (BO).Senecio rufescens;11.3685239974124
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.400351838204819;65;130;86;50;380499.230227284;16900;Glacier 10 (BO).Senecio rufescens;12.8494045496335
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.434405274551303;95;145;83;30;598643.570110925;21025;Glacier 10 (BO).Senecio rufescens;13.3025266099647
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.400348485675789;75;125;110;80;539961.237335746;15625;Glacier 10 (BO).Senecio rufescens;13.199368990119
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.439809222347213;38;79;70;35;110029.046704227;6241;Glacier 10 (BO).Senecio rufescens;11.6090705557512
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.300470104191635;43;45;38;70;38500.2179697429;2025;Glacier 10 (BO).Senecio rufescens;10.5600498385121
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.344597846074807;52;88;87;50;208450.95575099;7744;Glacier 10 (BO).Senecio rufescens;12.2477604456321
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.418446849402683;64;92;97;70;299046.11030011;8464;Glacier 10 (BO).Senecio rufescens;12.608563141039
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.383361946718551;50;91;58;55;138177.716880391;8281;Glacier 10 (BO).Senecio rufescens;11.8367505534561
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.448245600719279;50;96;67;50;168389.366232413;9216;Glacier 10 (BO).Senecio rufescens;12.0344072976394
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.350770878197074;36;77;65;60;94342.0273873015;5929;Glacier 10 (BO).Senecio rufescens;11.4553478258128
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.43720200744824;40;57;40;45;47752.2083345648;3249;Glacier 10 (BO).Senecio rufescens;10.7750955172651
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.367565233773879;84;155;120;60;818070.726994782;24025;Glacier 10 (BO).Senecio rufescens;13.6147808771321
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.345354861137607;60;80;66;70;165876.092109541;6400;Glacier 10 (BO).Senecio rufescens;12.0193750717005
Dielsochloa floribunda;Senecio rufescens;A;Glacier 10 (BO);Erect shrub;0.38386661135505;37;70;70;40;94928.4580159716;4900;Glacier 10 (BO).Senecio rufescens;11.4615404807903
